,reward,episode,name
0,-162.0,25,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
1,-310.0,50,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
2,-354.0,75,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
3,-177.0,100,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
4,-13.0,125,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
5,-42.0,150,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
6,-141.0,175,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
7,-142.0,200,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
8,126.0,225,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
9,63.0,250,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
10,37.0,275,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
11,-225.0,300,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
12,-306.0,325,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
13,274.0,350,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
14,-104.0,375,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
15,145.0,400,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
16,-226.0,425,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
17,-5.0,450,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
18,130.0,475,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
19,179.0,500,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
20,-18.0,525,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
21,152.0,550,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
22,133.0,575,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
23,-53.0,600,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
24,-128.0,625,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
25,174.0,650,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
26,-174.0,675,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
27,208.0,700,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
28,67.0,725,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
29,-36.0,750,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
30,-324.0,775,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
31,265.0,800,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
32,-54.0,825,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
33,66.0,850,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
34,175.0,875,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
35,211.0,900,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
36,213.0,925,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
37,-219.0,950,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
38,291.0,975,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
39,288.0,1000,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
40,181.0,1025,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
41,270.0,1050,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
42,86.0,1075,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
43,337.0,1100,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
44,428.0,1125,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
45,314.0,1150,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
46,85.0,1175,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
47,150.0,1200,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
48,26.0,1225,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
49,166.0,1250,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
50,103.0,1275,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
51,-65.0,1300,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
52,335.0,1325,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
53,308.0,1350,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
54,355.0,1375,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
55,324.0,1400,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_16_32
