,reward,episode,name
0,184.0,25,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
1,-225.0,50,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
2,53.0,75,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
3,-21.0,100,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
4,-14.0,125,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
5,42.0,150,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
6,-54.0,175,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
7,-215.0,200,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
8,495.0,225,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
9,-199.0,250,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
10,-285.0,275,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
11,-234.0,300,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
12,-18.0,325,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
13,-279.0,350,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
14,-126.0,375,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
15,-216.0,400,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
16,87.0,425,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
17,-278.0,450,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
18,36.0,475,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
19,-199.0,500,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
20,66.0,525,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
21,-221.0,550,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
22,-275.0,575,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
23,-122.0,600,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
24,-129.0,625,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
25,-203.0,650,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
26,357.0,675,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
27,55.0,700,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
28,107.0,725,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
29,-54.0,750,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
30,175.0,775,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
31,45.0,800,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
32,234.0,825,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
33,-36.0,850,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
34,126.0,875,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
35,219.0,900,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
36,62.0,925,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
37,77.0,950,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
38,144.0,975,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
39,507.0,1000,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
40,65.0,1025,lr_0.002_gamma_0.95_decay_rate_0.0003_layers_32_32
