,reward,episode,name
0,-32.0,25,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
1,-207.0,50,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
2,-23.0,75,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
3,-188.0,100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
4,-162.0,125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
5,42.0,150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
6,25.0,175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
7,-31.0,200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
8,-249.0,225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
9,282.0,250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
10,-321.0,275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
11,48.0,300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
12,-106.0,325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
13,27.0,350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
14,18.0,375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
15,-90.0,400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
16,94.0,425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
17,-30.0,450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
18,3.0,475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
19,135.0,500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
20,62.0,525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
21,391.0,550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
22,121.0,575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
23,90.0,600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
24,88.0,625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
25,16.0,650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
26,271.0,675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
27,63.0,700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
28,197.0,725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
29,305.0,750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
30,271.0,775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
31,467.0,800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
32,609.0,825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
33,96.0,850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
34,570.0,875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
35,477.0,900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
36,531.0,925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
37,438.0,950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
38,421.0,975,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
39,596.0,1000,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
40,495.0,1025,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
41,196.0,1050,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
42,351.0,1075,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
43,445.0,1100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
44,475.0,1125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
45,299.0,1150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
46,233.0,1175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
47,27.0,1200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
48,468.0,1225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
49,505.0,1250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
50,588.0,1275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
51,724.0,1300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
52,585.0,1325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
53,594.0,1350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
54,468.0,1375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
55,555.0,1400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
56,382.0,1425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
57,930.0,1450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
58,736.0,1475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
59,432.0,1500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
60,732.0,1525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
61,567.0,1550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
62,578.0,1575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
63,690.0,1600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
64,530.0,1625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
65,454.0,1650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
66,424.0,1675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
67,868.0,1700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
68,895.0,1725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
69,606.0,1750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
70,876.0,1775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
71,855.0,1800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
72,596.0,1825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
73,765.0,1850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
74,690.0,1875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
75,526.0,1900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
76,621.0,1925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
77,567.0,1950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
78,923.0,1975,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
79,864.0,2000,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
80,426.0,2025,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
81,571.0,2050,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
82,1053.0,2075,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
83,1035.0,2100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
84,969.0,2125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
85,746.0,2150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
86,969.0,2175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
87,1132.0,2200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
88,886.0,2225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
89,837.0,2250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
90,1050.0,2275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
91,742.0,2300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
92,679.0,2325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
93,648.0,2350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
94,888.0,2375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
95,1270.0,2400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
96,1205.0,2425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
97,1167.0,2450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
98,921.0,2475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
99,931.0,2500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
100,831.0,2525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
101,988.0,2550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
102,741.0,2575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
103,891.0,2600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
104,1367.0,2625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
105,1057.0,2650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
106,774.0,2675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
107,1008.0,2700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
108,1110.0,2725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
109,1264.0,2750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
110,992.0,2775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
111,1125.0,2800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
112,1174.0,2825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
113,1354.0,2850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
114,952.0,2875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
115,1048.0,2900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
116,1635.0,2925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
117,867.0,2950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
118,1381.0,2975,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
119,1030.0,3000,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
120,1318.0,3025,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
121,1133.0,3050,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
122,1269.0,3075,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
123,1430.0,3100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
124,1345.0,3125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
125,961.0,3150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
126,1156.0,3175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
127,1120.0,3200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
128,1208.0,3225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
129,846.0,3250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
130,1062.0,3275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
131,1221.0,3300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
132,1387.0,3325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
133,1269.0,3350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
134,1196.0,3375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
135,1264.0,3400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_16_32
