,reward,episode,name
0,-271.0,25,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
1,-496.0,50,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
2,-307.0,75,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
3,-92.0,100,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
4,-198.0,125,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
5,-197.0,150,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
6,-52.0,175,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
7,-189.0,200,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
8,-36.0,225,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
9,-173.0,250,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
10,-103.0,275,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
11,-235.0,300,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
12,-111.0,325,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
13,84.0,350,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
14,105.0,375,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
15,-245.0,400,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
16,229.0,425,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
17,-227.0,450,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
18,-201.0,475,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
19,-99.0,500,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
20,-69.0,525,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
21,-29.0,550,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
22,-231.0,575,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
23,-245.0,600,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
24,-164.0,625,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
25,-23.0,650,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
26,-91.0,675,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
27,-33.0,700,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
28,90.0,725,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
29,-150.0,750,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
30,-356.0,775,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
31,61.0,800,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
32,-29.0,825,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
33,183.0,850,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
34,-101.0,875,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
35,-234.0,900,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
36,-177.0,925,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
37,-65.0,950,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
38,-56.0,975,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
39,-252.0,1000,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
40,-288.0,1025,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
41,-190.0,1050,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
42,-150.0,1075,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
43,29.0,1100,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
44,-3.0,1125,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
45,-77.0,1150,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
46,56.0,1175,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
47,108.0,1200,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
48,-204.0,1225,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
49,88.0,1250,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
50,-116.0,1275,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
51,-380.0,1300,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
52,-151.0,1325,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
53,252.0,1350,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
54,-173.0,1375,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
55,-193.0,1400,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
56,-60.0,1425,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
57,-168.0,1450,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
58,-246.0,1475,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_256_256
