,reward,episode,name
0,-136.0,25,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
1,-367.0,50,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
2,-515.0,75,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
3,-18.0,100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
4,-51.0,125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
5,71.0,150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
6,-248.0,175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
7,-54.0,200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
8,-152.0,225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
9,384.0,250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
10,180.0,275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
11,-15.0,300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
12,192.0,325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
13,-245.0,350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
14,-252.0,375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
15,180.0,400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
16,61.0,425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
17,81.0,450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
18,390.0,475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
19,2.0,500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
20,230.0,525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
21,76.0,550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
22,-5.0,575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
23,-1.0,600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
24,315.0,625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
25,153.0,650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
26,-63.0,675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
27,157.0,700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
28,-111.0,725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
29,-107.0,750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
30,465.0,775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
31,398.0,800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
32,251.0,825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
33,708.0,850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
34,198.0,875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
35,369.0,900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
36,351.0,925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
37,63.0,950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
38,422.0,975,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
39,566.0,1000,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
40,692.0,1025,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
41,268.0,1050,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
42,592.0,1075,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
43,646.0,1100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
44,513.0,1125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
45,337.0,1150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
46,198.0,1175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
47,55.0,1200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
48,640.0,1225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
49,387.0,1250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
50,492.0,1275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
51,623.0,1300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
52,255.0,1325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
53,828.0,1350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
54,553.0,1375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
55,576.0,1400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
56,664.0,1425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
57,693.0,1450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
58,532.0,1475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
59,642.0,1500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
60,867.0,1525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
61,751.0,1550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
62,387.0,1575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
63,636.0,1600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
64,703.0,1625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
65,801.0,1650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
66,773.0,1675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
67,982.0,1700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
68,769.0,1725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
69,676.0,1750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
70,516.0,1775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
71,747.0,1800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
72,629.0,1825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
73,405.0,1850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
74,639.0,1875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
75,855.0,1900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
76,759.0,1925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
77,724.0,1950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_32_64
