,reward,episode,name
0,-183.0,25,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
1,-489.0,50,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
2,-334.0,75,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
3,81.0,100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
4,198.0,125,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
5,-201.0,150,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
6,-128.0,175,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
7,-458.0,200,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
8,-1.0,225,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
9,-131.0,250,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
10,-420.0,275,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
11,-154.0,300,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
12,-225.0,325,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
13,-140.0,350,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
14,27.0,375,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
15,-348.0,400,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
16,-9.0,425,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
17,-226.0,450,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
18,81.0,475,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
19,-113.0,500,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
20,45.0,525,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
21,66.0,550,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
22,-358.0,575,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
23,108.0,600,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
24,-55.0,625,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
25,15.0,650,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
26,90.0,675,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
27,72.0,700,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
28,-1.0,725,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
29,57.0,750,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
30,99.0,775,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
31,-63.0,800,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
32,118.0,825,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
33,222.0,850,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
34,112.0,875,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
35,246.0,900,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
36,117.0,925,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
37,265.0,950,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
38,-31.0,975,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
39,121.0,1000,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
40,99.0,1025,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
41,57.0,1050,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
42,-126.0,1075,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
43,471.0,1100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_32_64
