,reward,episode,name
0,-389.0,25,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
1,77.0,50,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
2,-460.0,75,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
3,-138.0,100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
4,-204.0,125,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
5,-168.0,150,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
6,90.0,175,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
7,-248.0,200,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
8,-127.0,225,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
9,113.0,250,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
10,-253.0,275,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
11,-334.0,300,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
12,71.0,325,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
13,53.0,350,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
14,-204.0,375,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
15,-50.0,400,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
16,-99.0,425,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
17,-226.0,450,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
18,-234.0,475,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
19,-284.0,500,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
20,-27.0,525,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
21,-19.0,550,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
22,-51.0,575,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
23,9.0,600,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
24,-168.0,625,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
25,-216.0,650,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
26,385.0,675,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
27,81.0,700,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
28,-111.0,725,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
29,-301.0,750,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
30,-191.0,775,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
31,-30.0,800,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
32,145.0,825,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
33,-6.0,850,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
34,-29.0,875,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
35,-61.0,900,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
36,202.0,925,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
37,-86.0,950,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
38,-27.0,975,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
39,54.0,1000,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
40,-152.0,1025,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
41,30.0,1050,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
42,-217.0,1075,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
43,-42.0,1100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
44,148.0,1125,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
45,34.0,1150,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
46,-133.0,1175,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
47,362.0,1200,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
48,-36.0,1225,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
49,99.0,1250,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
50,-123.0,1275,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
51,194.0,1300,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
52,-78.0,1325,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
53,310.0,1350,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
54,198.0,1375,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
55,-106.0,1400,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
56,15.0,1425,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
57,408.0,1450,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
58,199.0,1475,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
59,393.0,1500,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
60,40.0,1525,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
61,204.0,1550,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
62,93.0,1575,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
63,230.0,1600,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
64,566.0,1625,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
65,582.0,1650,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
66,205.0,1675,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
67,225.0,1700,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
68,341.0,1725,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
69,258.0,1750,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
70,430.0,1775,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
71,481.0,1800,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
72,444.0,1825,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
73,507.0,1850,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
74,168.0,1875,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
75,43.0,1900,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
76,328.0,1925,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
77,637.0,1950,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
78,396.0,1975,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
79,345.0,2000,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
80,296.0,2025,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
81,105.0,2050,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
82,408.0,2075,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
83,558.0,2100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
84,598.0,2125,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
85,351.0,2150,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
86,606.0,2175,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
87,788.0,2200,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
88,480.0,2225,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
89,601.0,2250,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
90,448.0,2275,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
91,235.0,2300,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
92,288.0,2325,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
93,372.0,2350,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
94,420.0,2375,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
95,431.0,2400,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
96,385.0,2425,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
97,349.0,2450,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
98,805.0,2475,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
99,966.0,2500,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
100,638.0,2525,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
101,545.0,2550,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
102,609.0,2575,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
103,763.0,2600,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
104,951.0,2625,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
105,591.0,2650,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
106,761.0,2675,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
107,706.0,2700,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
108,836.0,2725,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
109,523.0,2750,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
110,681.0,2775,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
111,360.0,2800,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
112,613.0,2825,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
113,875.0,2850,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
114,945.0,2875,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
115,521.0,2900,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
116,603.0,2925,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
117,889.0,2950,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
118,669.0,2975,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
119,547.0,3000,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
120,261.0,3025,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
121,668.0,3050,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
122,576.0,3075,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
123,510.0,3100,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
124,625.0,3125,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
125,603.0,3150,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
126,925.0,3175,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
127,1035.0,3200,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
128,570.0,3225,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
129,621.0,3250,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
130,598.0,3275,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
131,1078.0,3300,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
132,573.0,3325,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
133,343.0,3350,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
134,985.0,3375,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
135,945.0,3400,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
136,540.0,3425,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
137,998.0,3450,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
138,530.0,3475,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
139,747.0,3500,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
140,603.0,3525,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
141,963.0,3550,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
142,882.0,3575,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
143,600.0,3600,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
144,801.0,3625,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
145,562.0,3650,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
146,875.0,3675,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
147,801.0,3700,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
148,916.0,3725,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
149,914.0,3750,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
150,1411.0,3775,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
151,912.0,3800,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
152,625.0,3825,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
153,968.0,3850,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
154,890.0,3875,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
155,747.0,3900,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
156,699.0,3925,lr_0.005_gamma_0.95_decay_rate_0.0005_layers_64_64
