,reward,episode,name
0,-468.0,25,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
1,29.0,50,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
2,-9.0,75,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
3,-317.0,100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
4,-207.0,125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
5,-427.0,150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
6,205.0,175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
7,-167.0,200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
8,-92.0,225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
9,114.0,250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
10,105.0,275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
11,-81.0,300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
12,-195.0,325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
13,2.0,350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
14,181.0,375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
15,49.0,400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
16,-136.0,425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
17,-78.0,450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
18,128.0,475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
19,7.0,500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
20,58.0,525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
21,255.0,550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
22,283.0,575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
23,295.0,600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
24,315.0,625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
25,-200.0,650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
26,393.0,675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
27,166.0,700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
28,531.0,725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
29,527.0,750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
30,373.0,775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
31,409.0,800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
32,180.0,825,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
33,450.0,850,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
34,557.0,875,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
35,232.0,900,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
36,86.0,925,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
37,243.0,950,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
38,151.0,975,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
39,567.0,1000,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
40,385.0,1025,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
41,576.0,1050,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
42,419.0,1075,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
43,225.0,1100,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
44,796.0,1125,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
45,189.0,1150,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
46,517.0,1175,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
47,211.0,1200,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
48,674.0,1225,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
49,706.0,1250,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
50,619.0,1275,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
51,498.0,1300,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
52,475.0,1325,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
53,657.0,1350,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
54,579.0,1375,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
55,306.0,1400,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
56,369.0,1425,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
57,487.0,1450,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
58,499.0,1475,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
59,445.0,1500,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
60,599.0,1525,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
61,656.0,1550,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
62,526.0,1575,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
63,1027.0,1600,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
64,494.0,1625,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
65,471.0,1650,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
66,585.0,1675,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
67,742.0,1700,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
68,587.0,1725,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
69,585.0,1750,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
70,562.0,1775,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
71,597.0,1800,lr_0.001_gamma_0.95_decay_rate_0.0005_layers_64_64
