,reward,episode,name
0,-244.0,25,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
1,-142.0,50,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
2,3.0,75,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
3,-170.0,100,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
4,-177.0,125,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
5,-402.0,150,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
6,-158.0,175,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
7,-279.0,200,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
8,-124.0,225,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
9,-78.0,250,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
10,77.0,275,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
11,-14.0,300,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
12,109.0,325,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
13,-50.0,350,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
14,218.0,375,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
15,-88.0,400,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
16,-167.0,425,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
17,152.0,450,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
18,-140.0,475,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
19,-285.0,500,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
20,2.0,525,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
21,170.0,550,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
22,-261.0,575,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
23,-150.0,600,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
24,117.0,625,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
25,-194.0,650,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
26,61.0,675,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
27,101.0,700,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
28,128.0,725,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
29,368.0,750,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
30,-65.0,775,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
31,-43.0,800,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
32,19.0,825,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
33,376.0,850,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_128_128
