,reward,episode,name
0,-259.0,25,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
1,-36.0,50,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
2,161.0,75,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
3,-455.0,100,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
4,-105.0,125,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
5,8.0,150,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
6,-28.0,175,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
7,-409.0,200,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
8,-278.0,225,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
9,90.0,250,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
10,0.0,275,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
11,-209.0,300,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
12,-397.0,325,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
13,108.0,350,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
14,-236.0,375,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
15,-168.0,400,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
16,-88.0,425,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
17,-194.0,450,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
18,134.0,475,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
19,76.0,500,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
20,-98.0,525,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
21,-315.0,550,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
22,-50.0,575,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
23,31.0,600,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
24,62.0,625,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
25,-191.0,650,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
26,148.0,675,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
27,322.0,700,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
28,-370.0,725,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
29,216.0,750,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
30,-154.0,775,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
31,27.0,800,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
32,78.0,825,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
33,279.0,850,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
34,-54.0,875,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
35,161.0,900,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
36,615.0,925,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
37,323.0,950,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
38,188.0,975,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
39,-110.0,1000,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
40,214.0,1025,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
41,-99.0,1050,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
42,378.0,1075,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
43,125.0,1100,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
44,207.0,1125,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
45,-136.0,1150,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
46,36.0,1175,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
47,-19.0,1200,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
48,144.0,1225,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
49,211.0,1250,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
50,258.0,1275,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
51,45.0,1300,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
52,579.0,1325,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
53,783.0,1350,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
54,-55.0,1375,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
55,304.0,1400,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
56,130.0,1425,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
57,202.0,1450,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
58,341.0,1475,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
59,409.0,1500,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
60,268.0,1525,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
61,504.0,1550,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
62,314.0,1575,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
63,449.0,1600,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
64,721.0,1625,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
65,582.0,1650,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
66,218.0,1675,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
67,534.0,1700,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
68,715.0,1725,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
69,628.0,1750,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
70,394.0,1775,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
71,211.0,1800,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
72,454.0,1825,lr_0.001_gamma_0.95_decay_rate_0.0003_layers_32_64
