,reward,episode,name
0,-270.0,25,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
1,-106.0,50,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
2,-275.0,75,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
3,-96.0,100,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
4,-357.0,125,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
5,-208.0,150,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
6,72.0,175,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
7,-149.0,200,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
8,-19.0,225,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
9,92.0,250,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
10,60.0,275,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
11,-135.0,300,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
12,-19.0,325,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
13,-27.0,350,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
14,-156.0,375,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
15,-175.0,400,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
16,-57.0,425,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
17,377.0,450,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
18,243.0,475,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
19,58.0,500,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
20,-65.0,525,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
21,54.0,550,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
22,362.0,575,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
23,357.0,600,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
24,234.0,625,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
25,143.0,650,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
26,135.0,675,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
27,84.0,700,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
28,369.0,725,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
29,324.0,750,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
30,198.0,775,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
31,319.0,800,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
32,-150.0,825,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
33,274.0,850,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
34,544.0,875,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
35,90.0,900,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
36,417.0,925,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
37,156.0,950,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
38,252.0,975,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
39,521.0,1000,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
40,-71.0,1025,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
41,572.0,1050,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
42,695.0,1075,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
43,521.0,1100,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
44,-5.0,1125,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
45,544.0,1150,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
46,424.0,1175,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
47,380.0,1200,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
48,2.0,1225,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
49,476.0,1250,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
50,314.0,1275,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
51,888.0,1300,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
52,477.0,1325,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
53,189.0,1350,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
54,291.0,1375,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
55,563.0,1400,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
56,673.0,1425,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
57,268.0,1450,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
58,513.0,1475,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
59,331.0,1500,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
60,677.0,1525,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
61,301.0,1550,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
62,1003.0,1575,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
63,485.0,1600,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
64,481.0,1625,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
65,955.0,1650,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
66,490.0,1675,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
67,522.0,1700,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
68,437.0,1725,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
69,300.0,1750,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
70,780.0,1775,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
71,806.0,1800,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
72,378.0,1825,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
73,679.0,1850,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
74,384.0,1875,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
75,645.0,1900,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
76,615.0,1925,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
77,375.0,1950,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
78,1200.0,1975,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
79,448.0,2000,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
80,877.0,2025,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
81,823.0,2050,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
82,422.0,2075,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
83,396.0,2100,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
84,791.0,2125,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
85,925.0,2150,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
86,680.0,2175,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
87,766.0,2200,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
88,1008.0,2225,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
89,622.0,2250,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
90,809.0,2275,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
91,952.0,2300,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
92,640.0,2325,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
93,800.0,2350,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
94,989.0,2375,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
95,747.0,2400,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
96,868.0,2425,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
97,795.0,2450,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
98,1024.0,2475,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
99,508.0,2500,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
100,1116.0,2525,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
101,644.0,2550,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
102,802.0,2575,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
103,883.0,2600,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
104,899.0,2625,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
105,495.0,2650,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
106,1030.0,2675,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
107,763.0,2700,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
108,1107.0,2725,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
109,423.0,2750,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
110,1053.0,2775,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
111,964.0,2800,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
112,952.0,2825,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
113,1043.0,2850,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
114,988.0,2875,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
115,930.0,2900,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
116,964.0,2925,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
117,1079.0,2950,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
118,1195.0,2975,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
119,1143.0,3000,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
120,1251.0,3025,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
121,1379.0,3050,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
122,821.0,3075,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
123,1093.0,3100,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
124,1057.0,3125,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
125,1053.0,3150,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
126,837.0,3175,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
127,1025.0,3200,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
128,988.0,3225,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
129,1061.0,3250,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
130,1003.0,3275,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
131,710.0,3300,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
132,814.0,3325,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
133,1251.0,3350,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
134,837.0,3375,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
135,1003.0,3400,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
136,1074.0,3425,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
137,1097.0,3450,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
138,1254.0,3475,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
139,1006.0,3500,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
140,1507.0,3525,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
141,1124.0,3550,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
142,807.0,3575,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
143,1401.0,3600,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
144,930.0,3625,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
145,1237.0,3650,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
146,936.0,3675,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
147,1210.0,3700,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
148,1304.0,3725,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
149,853.0,3750,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
150,774.0,3775,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
151,1197.0,3800,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
152,927.0,3825,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
153,1077.0,3850,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
154,1053.0,3875,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
155,1224.0,3900,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
156,1119.0,3925,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
157,1020.0,3950,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
158,983.0,3975,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
159,1152.0,4000,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
160,1130.0,4025,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
161,1186.0,4050,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
162,1134.0,4075,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
163,1020.0,4100,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
164,827.0,4125,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
165,1323.0,4150,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
166,1007.0,4175,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
167,1292.0,4200,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
168,927.0,4225,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
169,940.0,4250,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
170,1537.0,4275,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
171,1260.0,4300,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
172,1350.0,4325,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
173,844.0,4350,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
174,1044.0,4375,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
175,1268.0,4400,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
176,1323.0,4425,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
177,1343.0,4450,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
178,1008.0,4475,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
179,1420.0,4500,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
180,1086.0,4525,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
181,1510.0,4550,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
182,1089.0,4575,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
183,911.0,4600,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
184,1224.0,4625,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
185,1256.0,4650,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
186,1347.0,4675,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
187,1304.0,4700,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
188,1467.0,4725,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
189,1439.0,4750,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
190,1080.0,4775,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
191,1253.0,4800,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
192,1318.0,4825,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
193,1179.0,4850,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
194,1323.0,4875,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
195,1224.0,4900,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
196,1226.0,4925,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
197,1519.0,4950,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
198,1219.0,4975,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
199,1201.0,5000,lr_0.002_gamma_0.95_decay_rate_0.0005_layers_32_64
