,reward,episode,name
0,-56.0,25,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
1,-19.0,50,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
2,171.0,75,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
3,-99.0,100,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
4,-348.0,125,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
5,-239.0,150,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
6,-235.0,175,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
7,-325.0,200,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
8,-150.0,225,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
9,-219.0,250,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
10,-167.0,275,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
11,-144.0,300,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
12,-189.0,325,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
13,-137.0,350,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
14,-405.0,375,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
15,-261.0,400,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
16,-213.0,425,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
17,-9.0,450,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
18,-45.0,475,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
19,-140.0,500,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
20,156.0,525,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
21,-32.0,550,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
22,-125.0,575,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
23,-50.0,600,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
24,100.0,625,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
25,-126.0,650,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
26,-303.0,675,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
27,62.0,700,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
28,225.0,725,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
29,198.0,750,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
30,-28.0,775,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
31,-91.0,800,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
32,79.0,825,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
33,-243.0,850,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
34,-114.0,875,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
35,-196.0,900,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
36,-115.0,925,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
37,-90.0,950,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
38,-64.0,975,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
39,51.0,1000,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
40,177.0,1025,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
41,609.0,1050,lr_0.005_gamma_0.95_decay_rate_0.0003_layers_16_32
